Date, Country_code, Country, WHO_region,Temperature (° F)(MIN),Temperature (° F)(AVG),Temperature (° F)(Max), New_cases, Cumulative_cases, New_deaths, Cumulative_deaths
1/3/2020,CN,China,WPRO,45,28.5,19,0,0,0,0
1/4/2020,CN,China,WPRO,48,31.8,23,1,1,0,0
1/5/2020,CN,China,WPRO,36,30.3,26,0,1,0,0
1/6/2020,CN,China,WPRO,38,32.5,30,3,4,0,0
1/7/2020,CN,China,WPRO,35,33.8,31,0,4,0,0
1/8/2020,CN,China,WPRO,41,32.3,28,0,4,0,0
1/9/2020,CN,China,WPRO,40,28.8,21,0,4,0,0
1/10/2020,CN,China,WPRO,42,31.8,22,0,4,0,0
1/11/2020,CN,China,WPRO,31,29,25,41,45,1,1
1/12/2020,CN,China,WPRO,35,28.3,22,0,45,0,1
1/13/2020,CN,China,WPRO,32,27,22,0,45,0,1
1/14/2020,CN,China,WPRO,33,25.8,19,0,45,0,1
1/15/2020,CN,China,WPRO,,,,0,45,0,1
1/16/2020,CN,China,WPRO,,,,0,45,0,1
1/17/2020,CN,China,WPRO,37,27.8,20,4,49,1,2
1/18/2020,CN,China,WPRO,28,23.8,18,17,66,0,2
1/19/2020,CN,China,WPRO,40,33.8,30,59,125,1,3
1/20/2020,CN,China,WPRO,,,,77,202,1,4
1/21/2020,CN,China,WPRO,,,,93,295,2,6
1/22/2020,CN,China,WPRO,,,,152,447,3,9
1/23/2020,CN,China,WPRO,46,30,22,131,578,8,17
1/24/2020,CN,China,WPRO,38,31.3,26,261,839,8,25
1/25/2020,CN,China,WPRO,,,,462,1301,16,41
1/26/2020,CN,China,WPRO,37,27.3,22,688,1989,15,56
1/27/2020,CN,China,WPRO,41,31.3,25,776,2765,24,80
1/28/2020,CN,China,WPRO,41,31.8,26,1772,4537,26,106
1/29/2020,CN,China,WPRO,46,33.8,26,1462,5999,26,132
1/30/2020,CN,China,WPRO,43,29.8,21,1741,7740,38,170
1/31/2020,CN,China,WPRO,44,33.3,22,1984,9724,43,213
2/1/2020,CN,China,WPRO,,,,2101,11825,46,259
2/2/2020,CN,China,WPRO,,,,2590,14415,45,304
2/3/2020,CN,China,WPRO,36,28,18,2827,17242,57,361
2/4/2020,CN,China,WPRO,34,26.8,24,3233,20475,64,425
2/5/2020,CN,China,WPRO,24,21.3,18,3892,24367,66,491
2/6/2020,CN,China,WPRO,,,,3697,28064,73,564
2/7/2020,CN,China,WPRO,,,,3151,31215,73,637
2/8/2020,CN,China,WPRO,44,29.3,18,3387,34602,86,723
2/9/2020,CN,China,WPRO,42,30.5,23,2653,37255,89,812
2/10/2020,CN,China,WPRO,52,34.3,24,2985,40240,97,909
2/11/2020,CN,China,WPRO,49,35.8,28,2472,42712,108,1017
2/12/2020,CN,China,WPRO,51,38,30,2022,44734,97,1114
2/13/2020,CN,China,WPRO,44,39.3,31,15152,59886,254,1368
2/14/2020,CN,China,WPRO,44,34.8,31,4050,63936,13,1381
2/15/2020,CN,China,WPRO,31,27,23,2644,66580,143,1524
2/16/2020,CN,China,WPRO,,,,2008,68588,142,1666
2/17/2020,CN,China,WPRO,,,,2051,70639,106,1772
2/18/2020,CN,China,WPRO,,,,1893,72532,98,1870
2/19/2020,CN,China,WPRO,,,,1751,74283,136,2006
2/20/2020,CN,China,WPRO,40,36,34,396,74679,115,2121
2/21/2020,CN,China,WPRO,,,,892,75571,118,2239
2/22/2020,CN,China,WPRO,48,40.8,37,825,76396,109,2348
2/23/2020,CN,China,WPRO,48,37.5,29,649,77045,97,2445
2/24/2020,CN,China,WPRO,48,40.3,32,221,77266,150,2595
2/25/2020,CN,China,WPRO,,,,517,77783,71,2666
2/26/2020,CN,China,WPRO,46,40.8,37,411,78194,52,2718
2/27/2020,CN,China,WPRO,,,,440,78634,29,2747
2/28/2020,CN,China,WPRO,45,37.3,30,329,78963,44,2791
2/29/2020,CN,China,WPRO,,,,430,79393,47,2838
3/1/2020,CN,China,WPRO,50,40,35,579,79972,35,2873
3/2/2020,CN,China,WPRO,47,36.5,28,206,80178,42,2915
3/3/2020,CN,China,WPRO,45,38.5,34,128,80306,31,2946
3/4/2020,CN,China,WPRO,43,35.5,30,120,80426,38,2984
3/5/2020,CN,China,WPRO,47,36.8,29,143,80569,31,3015
3/6/2020,CN,China,WPRO,,,,146,80715,30,3045
3/7/2020,CN,China,WPRO,58,47,38,102,80817,28,3073
3/8/2020,CN,China,WPRO,42,40.8,39,46,80863,27,3100
3/9/2020,CN,China,WPRO,,,,45,80908,23,3123
3/10/2020,CN,China,WPRO,50,43.5,34,20,80928,17,3140
3/11/2020,CN,China,WPRO,,,,31,80959,22,3162
3/12/2020,CN,China,WPRO,58,49.3,40,26,80985,11,3173
3/13/2020,CN,China,WPRO,,,,10,80995,7,3180
3/14/2020,CN,China,WPRO,59,49,35,30,81025,14,3194
3/15/2020,CN,China,WPRO,64,55,51,27,81052,10,3204
3/16/2020,CN,China,WPRO,51,42,35,29,81081,14,3218
3/17/2020,CN,China,WPRO,,,,39,81120,13,3231
3/18/2020,CN,China,WPRO,73,58,50,58,81178,11,3242
3/19/2020,CN,China,WPRO,61,54,50,99,81277,8,3250
3/20/2020,CN,China,WPRO,70,57.8,46,139,81416,11,3261
3/21/2020,CN,China,WPRO,62,57.8,53,82,81498,6,3267
3/22/2020,CN,China,WPRO,69,55.8,44,1,81499,0,3267
3/23/2020,CN,China,WPRO,,,,104,81603,9,3276
3/24/2020,CN,China,WPRO,63,54.3,47,164,81767,7,3283
3/25/2020,CN,China,WPRO,,,,102,81869,4,3287
3/26/2020,CN,China,WPRO,56,49.3,42,92,81961,6,3293
3/27/2020,CN,China,WPRO,56,48.1,40,132,82093,5,3298
3/28/2020,CN,China,WPRO,44,44,44,120,82213,3,3301
3/29/2020,CN,China,WPRO,61,50.9,37,128,82341,5,3306
3/30/2020,CN,China,WPRO,63,53.8,44,114,82455,4,3310
3/31/2020,CN,China,WPRO,65,56,49,90,82545,4,3314
4/1/2020,CN,China,WPRO,,,,93,82638,7,3321
4/2/2020,CN,China,WPRO,,,,86,82724,6,3327
4/3/2020,CN,China,WPRO,54,54,54,78,82802,4,3331
4/4/2020,CN,China,WPRO,63,59,55,73,82875,4,3335
4/5/2020,CN,China,WPRO,49,49,49,55,82930,3,3338
4/6/2020,CN,China,WPRO,73,60.1,47,75,83005,2,3340
4/7/2020,CN,China,WPRO,65,58.5,55,66,83071,0,3340
4/8/2020,CN,China,WPRO,59,51.5,40,90,83161,2,3342
4/9/2020,CN,China,WPRO,51,51,51,88,83249,2,3344
4/10/2020,CN,China,WPRO,,,,56,83305,1,3345
4/11/2020,CN,China,WPRO,73,59,40,78,83383,4,3349
4/12/2020,CN,China,WPRO,78,66.9,60,102,83485,0,3349
4/13/2020,CN,China,WPRO,80,63,43,112,83597,2,3351
4/14/2020,CN,China,WPRO,79,66.3,51,99,83696,0,3351
4/15/2020,CN,China,WPRO,76,66.4,57,51,83747,1,3352
4/16/2020,CN,China,WPRO,67,59.5,53,50,83797,0,3352
4/17/2020,CN,China,WPRO,69,64.5,57,352,84149,1290,4642
4/18/2020,CN,China,WPRO,71,62.1,51,31,84180,0,4642
4/19/2020,CN,China,WPRO,69,62.5,58,43,84223,0,4642
4/20/2020,CN,China,WPRO,56,56,56,16,84239,0,4642
4/21/2020,CN,China,WPRO,55,48.6,39,14,84253,0,4642
4/22/2020,CN,China,WPRO,60,51,44,35,84288,0,4642
4/23/2020,CN,China,WPRO,67,55.9,45,15,84303,0,4642
4/24/2020,CN,China,WPRO,85,66.8,47,9,84312,0,4642
4/25/2020,CN,China,WPRO,72,66.3,58,12,84324,0,4642
4/26/2020,CN,China,WPRO,71,62.3,49,14,84338,0,4642
4/27/2020,CN,China,WPRO,75,64,52,3,84341,1,4643
4/28/2020,CN,China,WPRO,81,67,49,6,84347,0,4643
4/29/2020,CN,China,WPRO,73,73,73,22,84369,0,4643
4/30/2020,CN,China,WPRO,,,,4,84373,0,4643
5/1/2020,CN,China,WPRO,92,78.4,64,12,84385,0,4643
5/2/2020,CN,China,WPRO,80,80,80,6,84391,0,4643
5/3/2020,CN,China,WPRO,76,71,67,2,84393,0,4643
5/4/2020,CN,China,WPRO,69,61.9,57,8,84401,0,4643
5/5/2020,CN,China,WPRO,70,61.6,55,3,84404,0,4643
5/6/2020,CN,China,WPRO,77,67.5,58,2,84406,0,4643
5/7/2020,CN,China,WPRO,66,63.5,61,3,84409,0,4643
5/8/2020,CN,China,WPRO,60,58.3,56,6,84415,0,4643
5/9/2020,CN,China,WPRO,66,59.8,51,1,84416,0,4643
5/10/2020,CN,China,WPRO,78,66.6,52,14,84430,0,4643
5/11/2020,CN,China,WPRO,69,69,69,20,84450,0,4643
5/12/2020,CN,China,WPRO,79,70.4,58,1,84451,1,4644
5/13/2020,CN,China,WPRO,84,70.6,54,7,84458,0,4644
5/14/2020,CN,China,WPRO,86,77.1,70,6,84464,0,4644
5/15/2020,CN,China,WPRO,71,67.4,64,5,84469,0,4644
5/16/2020,CN,China,WPRO,63,63,63,9,84478,0,4644
5/17/2020,CN,China,WPRO,,,,6,84484,1,4645
5/18/2020,CN,China,WPRO,80,70.3,60,10,84494,0,4645
5/19/2020,CN,China,WPRO,85,72.3,56,6,84500,0,4645
5/20/2020,CN,China,WPRO,73,73,73,5,84505,0,4645
5/21/2020,CN,China,WPRO,71,65.9,63,2,84507,0,4645
5/22/2020,CN,China,WPRO,85,70.8,60,13,84520,0,4645
5/23/2020,CN,China,WPRO,76,76,76,2,84522,0,4645
5/24/2020,CN,China,WPRO,84,75.1,61,3,84525,0,4645
5/25/2020,CN,China,WPRO,74,74,74,11,84536,0,4645
5/26/2020,CN,China,WPRO,83,72.9,58,7,84543,0,4645
5/27/2020,CN,China,WPRO,85,74.8,63,1,84544,0,4645
5/28/2020,CN,China,WPRO,90,75.3,60,3,84547,0,4645
5/29/2020,CN,China,WPRO,76,76,76,0,84547,0,4645
5/30/2020,CN,China,WPRO,89,76.3,67,18,84565,0,4645
5/31/2020,CN,China,WPRO,82,72.3,62,5,84570,0,4645
6/1/2020,CN,China,WPRO,87,72.4,57,18,84588,0,4645
6/2/2020,CN,China,WPRO,91,75.5,61,9,84597,0,4645
6/3/2020,CN,China,WPRO,96,83,68,5,84602,0,4645
6/4/2020,CN,China,WPRO,88,80.1,74,1,84603,0,4645
6/5/2020,CN,China,WPRO,,,,11,84614,0,4645
6/6/2020,CN,China,WPRO,88,77,63,6,84620,0,4645
6/7/2020,CN,China,WPRO,96,81.9,68,9,84629,0,4645
6/8/2020,CN,China,WPRO,80,80,80,5,84634,0,4645
6/9/2020,CN,China,WPRO,,,,4,84638,0,4645
6/10/2020,CN,China,WPRO,,,,3,84641,0,4645
6/11/2020,CN,China,WPRO,87,79.1,72,11,84652,0,4645
6/12/2020,CN,China,WPRO,72,72,72,7,84659,0,4645
6/13/2020,CN,China,WPRO,,,,12,84671,0,4645
6/14/2020,CN,China,WPRO,94,85.6,76,58,84729,0,4645
6/15/2020,CN,China,WPRO,98,86.3,69,49,84778,0,4645
6/16/2020,CN,China,WPRO,84,84,84,45,84823,0,4645
6/17/2020,CN,China,WPRO,,,,44,84867,0,4645
6/18/2020,CN,China,WPRO,,,,36,84903,0,4645
6/19/2020,CN,China,WPRO,90,79.7,67,37,84940,0,4645
6/20/2020,CN,China,WPRO,91,82.8,73,30,84970,0,4645
6/21/2020,CN,China,WPRO,94,86.5,78,27,84997,1,4646
6/22/2020,CN,China,WPRO,83,83,83,21,85018,0,4646
6/23/2020,CN,China,WPRO,87,79.9,75,52,85070,0,4646
6/24/2020,CN,China,WPRO,85,76,70,28,85098,1,4647
6/25/2020,CN,China,WPRO,69,69,69,21,85119,0,4647
6/26/2020,CN,China,WPRO,82,74.4,66,29,85148,1,4648
6/27/2020,CN,China,WPRO,89,80.4,73,24,85172,0,4648
6/28/2020,CN,China,WPRO,86,80.9,73,18,85190,0,4648
6/29/2020,CN,China,WPRO,80,76.4,72,14,85204,0,4648
6/30/2020,CN,China,WPRO,93,81.1,71,23,85227,0,4648
7/1/2020,CN,China,WPRO,,,,5,85232,0,4648
7/2/2020,CN,China,WPRO,,,,31,85263,0,4648
7/3/2020,CN,China,WPRO,80,75.6,71,15,85278,0,4648
7/4/2020,CN,China,WPRO,74,74,74,9,85287,0,4648
7/5/2020,CN,China,WPRO,,,,19,85306,0,4648
7/6/2020,CN,China,WPRO,,,,14,85320,0,4648
7/7/2020,CN,China,WPRO,,,,25,85345,0,4648
7/8/2020,CN,China,WPRO,89,69.6,0,21,85366,0,4648
7/9/2020,CN,China,WPRO,81,81,81,33,85399,0,4648
7/10/2020,CN,China,WPRO,,,,46,85445,0,4648
7/11/2020,CN,China,WPRO,79,42.3,0,42,85487,0,4648
7/12/2020,CN,China,WPRO,82,67.6,0,35,85522,0,4648
7/13/2020,CN,China,WPRO,73,73,73,46,85568,0,4648
7/14/2020,CN,China,WPRO,,,,55,85623,1,4649
7/15/2020,CN,China,WPRO,92,83.4,72,54,85677,0,4649
7/16/2020,CN,China,WPRO,82,82,82,20,85697,2,4651
7/17/2020,CN,China,WPRO,85,81.3,77,78,85775,0,4651
7/18/2020,CN,China,WPRO,79,74.6,71,82,85857,1,4652
7/19/2020,CN,China,WPRO,75,75,75,80,85937,1,4653
7/20/2020,CN,China,WPRO,,,,131,86068,0,4653
7/21/2020,CN,China,WPRO,3,86.1,80,84,86152,0,4653
7/22/2020,CN,China,WPRO,91,83.9,75,74,86226,2,4655
7/23/2020,CN,China,WPRO,91,81.9,72,135,86361,0,4655
7/24/2020,CN,China,WPRO,82,82,82,139,86500,1,4656
7/25/2020,CN,China,WPRO,92,85.1,74,160,86660,1,4657
7/26/2020,CN,China,WPRO,83,76,70,179,86839,2,4659
7/27/2020,CN,China,WPRO,76,73.3,71,189,87028,0,4659
7/28/2020,CN,China,WPRO,83,75.9,72,217,87245,4,4663
7/29/2020,CN,China,WPRO,73,73,73,212,87457,1,4664
7/30/2020,CN,China,WPRO,93,86,77,223,87680,1,4665
7/31/2020,CN,China,WPRO,91,84.4,80,276,87956,1,4666
8/1/2020,CN,China,WPRO,87,80.4,75,166,88122,2,4668
8/2/2020,CN,China,WPRO,92,82.1,73,180,88302,6,4674
8/3/2020,CN,China,WPRO,99,86.9,76,157,88459,2,4676
8/4/2020,CN,China,WPRO,88,88,88,114,88573,3,4679
8/5/2020,CN,China,WPRO,86,81,75,109,88682,4,4683
8/6/2020,CN,China,WPRO,89,81.9,74,122,88804,1,4684
8/7/2020,CN,China,WPRO,91,83.5,77,133,88937,3,4687
8/8/2020,CN,China,WPRO,88,81.5,73,120,89057,1,4688
8/9/2020,CN,China,WPRO,92,84.4,76,92,89149,0,4688
8/10/2020,CN,China,WPRO,89,78.4,70,121,89270,5,4693
8/11/2020,CN,China,WPRO,93,85,76,113,89383,3,4696
8/12/2020,CN,China,WPRO,88,80.6,74,61,89444,3,4699
8/13/2020,CN,China,WPRO,89,79,72,82,89526,5,4704
8/14/2020,CN,China,WPRO,93,85.3,77,99,89625,3,4707
8/15/2020,CN,China,WPRO,85,82,78,70,89695,1,4708
8/16/2020,CN,China,WPRO,78,76,74,66,89761,2,4710
8/17/2020,CN,China,WPRO,80,77.6,75,98,89859,0,4710
8/18/2020,CN,China,WPRO,79,76.3,72,67,89926,0,4710
8/19/2020,CN,China,WPRO,78,74.3,70,54,89980,2,4712
8/20/2020,CN,China,WPRO,79,72.5,68,33,90013,1,4713
8/21/2020,CN,China,WPRO,83,74.3,64,40,90053,3,4716
8/22/2020,CN,China,WPRO,82,74.5,65,50,90103,0,4716
8/23/2020,CN,China,WPRO,84,76.5,70,38,90141,1,4717
8/24/2020,CN,China,WPRO,90,77.8,67,41,90182,1,4718
8/25/2020,CN,China,WPRO,93,81.5,71,23,90205,0,4718
8/26/2020,CN,China,WPRO,84,79.6,76,34,90239,1,4719
8/27/2020,CN,China,WPRO,89,80.8,73,32,90271,1,4720
8/28/2020,CN,China,WPRO,75,75,75,30,90301,2,4722
8/29/2020,CN,China,WPRO,86,80.3,74,22,90323,3,4725
8/30/2020,CN,China,WPRO,86,80.8,77,28,90351,3,4728
8/31/2020,CN,China,WPRO,78,75.3,71,32,90383,1,4729
9/1/2020,CN,China,WPRO,92,75.3,67,19,90402,1,4730
9/2/2020,CN,China,WPRO,84,73.9,65,20,90422,1,4731
9/3/2020,CN,China,WPRO,83,75.5,70,20,90442,3,4734
9/4/2020,CN,China,WPRO,86,73.8,61,33,90475,1,4735
9/5/2020,CN,China,WPRO,86,76.3,65,23,90498,0,4735
9/6/2020,CN,China,WPRO,73,73,73,19,90517,0,4735
9/7/2020,CN,China,WPRO,87,79,70,34,90551,2,4737
9/8/2020,CN,China,WPRO,87,78.1,67,22,90573,2,4739
9/9/2020,CN,China,WPRO,88,77.4,64,9,90582,1,4740
9/10/2020,CN,China,WPRO,77,71.9,67,13,90595,0,4740
9/11/2020,CN,China,WPRO,72,72,72,28,90623,0,4740
9/12/2020,CN,China,WPRO,78,72.1,66,20,90643,0,4740
9/13/2020,CN,China,WPRO,71,71,71,23,90666,1,4741
9/14/2020,CN,China,WPRO,77,72.6,69,29,90695,0,4741
9/15/2020,CN,China,WPRO,73,69.1,67,23,90718,1,4742
9/16/2020,CN,China,WPRO,78,70.1,60,16,90734,1,4743
9/17/2020,CN,China,WPRO,81,72.1,65,19,90753,0,4743
9/18/2020,CN,China,WPRO,82,68.5,54,44,90797,0,4743
9/19/2020,CN,China,WPRO,83,69.9,56,17,90814,1,4744
9/20/2020,CN,China,WPRO,80,71.6,64,26,90840,0,4744
9/21/2020,CN,China,WPRO,78,70.4,62,36,90876,0,4744
9/22/2020,CN,China,WPRO,80,72.5,64,14,90890,0,4744
9/23/2020,CN,China,WPRO,,,,18,90908,0,4744
9/24/2020,CN,China,WPRO,74,66.9,63,10,90918,1,4745
9/25/2020,CN,China,WPRO,77,67.4,60,15,90933,0,4745
9/26/2020,CN,China,WPRO,78,68.5,59,18,90951,1,4746
9/27/2020,CN,China,WPRO,77,69,61,15,90966,0,4746
9/28/2020,CN,China,WPRO,77,69.4,62,27,90993,0,4746
9/29/2020,CN,China,WPRO,65,60.6,55,25,91018,0,4746
9/30/2020,CN,China,WPRO,67,61.1,52,23,91041,0,4746
10/1/2020,CN,China,WPRO,67,61.5,58,20,91061,0,4746
10/2/2020,CN,China,WPRO,69,62.4,52,21,91082,0,4746
10/3/2020,CN,China,WPRO,72,60.8,48,19,91101,0,4746
10/4/2020,CN,China,WPRO,64,56.6,51,20,91121,0,4746
10/5/2020,CN,China,WPRO,66,57.8,49,25,91146,0,4746
10/6/2020,CN,China,WPRO,69,57.4,44,24,91170,0,4746
10/7/2020,CN,China,WPRO,71,59.9,52,18,91188,0,4746
10/8/2020,CN,China,WPRO,,,,24,91212,0,4746
10/9/2020,CN,China,WPRO,71,63.3,56,40,91252,0,4746
10/10/2020,CN,China,WPRO,73,62.9,53,26,91278,0,4746
10/11/2020,CN,China,WPRO,65,61.5,57,27,91305,0,4746
10/12/2020,CN,China,WPRO,66,56,44,28,91333,0,4746
10/13/2020,CN,China,WPRO,69,57.8,43,26,91359,0,4746
10/14/2020,CN,China,WPRO,55,51.6,44,28,91387,0,4746
10/15/2020,CN,China,WPRO,64,52,39,12,91399,0,4746
10/16/2020,CN,China,WPRO,66,57.6,48,37,91436,0,4746
10/17/2020,CN,China,WPRO,73,56.5,40,24,91460,0,4746
10/18/2020,CN,China,WPRO,70,56,42,30,91490,0,4746
10/19/2020,CN,China,WPRO,71,55.3,44,17,91507,0,4746
10/20/2020,CN,China,WPRO,61,54.1,45,39,91546,0,4746
10/21/2020,CN,China,WPRO,61,54,44,19,91565,0,4746
10/22/2020,CN,China,WPRO,60,51.8,41,23,91588,0,4746
10/23/2020,CN,China,WPRO,64,51.9,40,33,91621,0,4746
10/24/2020,CN,China,WPRO,67,52.9,38,32,91653,0,4746
10/25/2020,CN,China,WPRO,66,55,44,22,91675,0,4746
10/26/2020,CN,China,WPRO,71,59.5,48,26,91701,0,4746
10/27/2020,CN,China,WPRO,62,54.9,47,24,91725,0,4746
10/28/2020,CN,China,WPRO,65,50.8,38,47,91772,0,4746
10/29/2020,CN,China,WPRO,65,51.3,40,49,91821,0,4746
10/30/2020,CN,China,WPRO,63,52.9,38,31,91852,0,4746
10/31/2020,CN,China,WPRO,66,54.9,47,41,91893,0,4746
11/1/2020,CN,China,WPRO,64,57,46,28,91921,0,4746
11/2/2020,CN,China,WPRO,54,49.4,37,34,91955,0,4746
11/3/2020,CN,China,WPRO,56,45.6,37,60,92015,0,4746
11/4/2020,CN,China,WPRO,57,43,32,30,92045,0,4746
11/5/2020,CN,China,WPRO,60,47.5,37,32,92077,1,4747
11/6/2020,CN,China,WPRO,64,50.8,40,44,92121,1,4748
11/7/2020,CN,China,WPRO,65,54.8,41,43,92164,0,4748
11/8/2020,CN,China,WPRO,47,43.7,42,31,92195,0,4748
11/9/2020,CN,China,WPRO,61,47.1,35,47,92242,0,4748
11/10/2020,CN,China,WPRO,64,47.1,34,29,92271,0,4748
11/11/2020,CN,China,WPRO,57,45.8,37,28,92299,1,4749
11/12/2020,CN,China,WPRO,69,54.3,42,37,92336,0,4749
1/3/2020,BR,Brazil,AMRO,81,70,66,0,0,0,0
1/4/2020,BR,Brazil,AMRO,82,72,66,0,0,0,0
1/5/2020,BR,Brazil,AMRO,84,75.5,64,0,0,0,0
1/6/2020,BR,Brazil,AMRO,86,77,68,0,0,0,0
1/7/2020,BR,Brazil,AMRO,88,76.4,68,0,0,0,0
1/8/2020,BR,Brazil,AMRO,,,,0,0,0,0
1/9/2020,BR,Brazil,AMRO,88,77.3,70,0,0,0,0
1/10/2020,BR,Brazil,AMRO,84,75,68,0,0,0,0
1/11/2020,BR,Brazil,AMRO,88,74.4,66,0,0,0,0
1/12/2020,BR,Brazil,AMRO,84,73.2,66,0,0,0,0
1/13/2020,BR,Brazil,AMRO,81,73.7,70,0,0,0,0
1/14/2020,BR,Brazil,AMRO,79,72.4,68,0,0,0,0
1/15/2020,BR,Brazil,AMRO,82,73.6,68,0,0,0,0
1/16/2020,BR,Brazil,AMRO,86,74.4,66,0,0,0,0
1/17/2020,BR,Brazil,AMRO,81,74,68,0,0,0,0
1/18/2020,BR,Brazil,AMRO,84,75.3,70,0,0,0,0
1/19/2020,BR,Brazil,AMRO,75,70.3,66,0,0,0,0
1/20/2020,BR,Brazil,AMRO,73,67.4,66,0,0,0,0
1/21/2020,BR,Brazil,AMRO,,,,0,0,0,0
1/22/2020,BR,Brazil,AMRO,,,,0,0,0,0
1/23/2020,BR,Brazil,AMRO,,,,0,0,0,0
1/24/2020,BR,Brazil,AMRO,,,,0,0,0,0
1/25/2020,BR,Brazil,AMRO,,,,0,0,0,0
1/26/2020,BR,Brazil,AMRO,,,,0,0,0,0
1/27/2020,BR,Brazil,AMRO,,,,0,0,0,0
1/28/2020,BR,Brazil,AMRO,,,,0,0,0,0
1/29/2020,BR,Brazil,AMRO,,,,0,0,0,0
1/30/2020,BR,Brazil,AMRO,,,,0,0,0,0
1/31/2020,BR,Brazil,AMRO,,,,0,0,0,0
2/1/2020,BR,Brazil,AMRO,88,78.4,66,0,0,0,0
2/2/2020,BR,Brazil,AMRO,90,79.3,68,0,0,0,0
2/3/2020,BR,Brazil,AMRO,90,78,70,0,0,0,0
2/4/2020,BR,Brazil,AMRO,84,74.6,70,0,0,0,0
2/5/2020,BR,Brazil,AMRO,84,74.3,68,0,0,0,0
2/6/2020,BR,Brazil,AMRO,77,71.3,68,0,0,0,0
2/7/2020,BR,Brazil,AMRO,75,69.1,66,0,0,0,0
2/8/2020,BR,Brazil,AMRO,72,69,66,0,0,0,0
2/9/2020,BR,Brazil,AMRO,75,70.2,66,0,0,0,0
2/10/2020,BR,Brazil,AMRO,,,,0,0,0,0
2/11/2020,BR,Brazil,AMRO,,,,0,0,0,0
2/12/2020,BR,Brazil,AMRO,81,73.9,70,0,0,0,0
2/13/2020,BR,Brazil,AMRO,82,73.8,68,0,0,0,0
2/14/2020,BR,Brazil,AMRO,,,,0,0,0,0
2/15/2020,BR,Brazil,AMRO,84,74.8,66,0,0,0,0
2/16/2020,BR,Brazil,AMRO,,,,0,0,0,0
2/17/2020,BR,Brazil,AMRO,86,77,72,0,0,0,0
2/18/2020,BR,Brazil,AMRO,84,77.6,70,0,0,0,0
2/19/2020,BR,Brazil,AMRO,86,76.4,72,0,0,0,0
2/20/2020,BR,Brazil,AMRO,,,,0,0,0,0
2/21/2020,BR,Brazil,AMRO,84,74.9,66,0,0,0,0
2/22/2020,BR,Brazil,AMRO,82,75,70,0,0,0,0
2/23/2020,BR,Brazil,AMRO,,,,0,0,0,0
2/24/2020,BR,Brazil,AMRO,79,71.9,70,0,0,0,0
2/25/2020,BR,Brazil,AMRO,82,73.7,68,0,0,0,0
2/26/2020,BR,Brazil,AMRO,82,74.9,70,5,5,0,0
2/27/2020,BR,Brazil,AMRO,86,77.6,68,0,5,0,0
2/28/2020,BR,Brazil,AMRO,82,73.7,70,0,5,0,0
2/29/2020,BR,Brazil,AMRO,77,72.2,66,0,5,0,0
3/1/2020,BR,Brazil,AMRO,,,,1,6,0,0
3/2/2020,BR,Brazil,AMRO,,,,0,6,0,0
3/3/2020,BR,Brazil,AMRO,82,73.7,68,0,6,0,0
3/4/2020,BR,Brazil,AMRO,82,74.7,68,1,7,0,0
3/5/2020,BR,Brazil,AMRO,81,74.2,70,4,11,0,0
3/6/2020,BR,Brazil,AMRO,73,70,66,1,12,0,0
3/7/2020,BR,Brazil,AMRO,79,71.8,68,11,23,0,0
3/8/2020,BR,Brazil,AMRO,84,74.1,68,0,23,0,0
3/9/2020,BR,Brazil,AMRO,81,75,70,6,29,0,0
3/10/2020,BR,Brazil,AMRO,,,,0,29,0,0
3/11/2020,BR,Brazil,AMRO,,,,9,38,0,0
3/12/2020,BR,Brazil,AMRO,82,74.6,70,18,56,0,0
3/13/2020,BR,Brazil,AMRO,84,75.3,68,46,102,0,0
3/14/2020,BR,Brazil,AMRO,84,76.4,70,23,125,0,0
3/15/2020,BR,Brazil,AMRO,,,,0,125,0,0
3/16/2020,BR,Brazil,AMRO,,,,79,204,0,0
3/17/2020,BR,Brazil,AMRO,84,74.7,64,34,238,0,0
3/18/2020,BR,Brazil,AMRO,88,78.4,68,57,295,1,1
3/19/2020,BR,Brazil,AMRO,,,,133,428,3,4
3/20/2020,BR,Brazil,AMRO,79,73.2,68,193,621,0,4
3/21/2020,BR,Brazil,AMRO,81,74.3,70,283,904,7,11
3/22/2020,BR,Brazil,AMRO,81,73.5,70,0,904,0,11
3/23/2020,BR,Brazil,AMRO,82,73.2,70,0,904,0,11
3/24/2020,BR,Brazil,AMRO,70,70,70,1297,2201,35,46
3/25/2020,BR,Brazil,AMRO,,,,0,2201,0,46
3/26/2020,BR,Brazil,AMRO,,,,232,2433,11,57
3/27/2020,BR,Brazil,AMRO,79,72.5,68,0,2433,0,57
3/28/2020,BR,Brazil,AMRO,70,70,70,482,2915,20,77
3/29/2020,BR,Brazil,AMRO,,,,502,3417,15,92
3/30/2020,BR,Brazil,AMRO,84,75.2,63,487,3904,22,114
3/31/2020,BR,Brazil,AMRO,86,76.3,66,352,4256,22,136
4/1/2020,BR,Brazil,AMRO,88,77.3,66,323,4579,23,159
4/2/2020,BR,Brazil,AMRO,88,78.3,68,1138,5717,42,201
4/3/2020,BR,Brazil,AMRO,77,77,77,1119,6836,40,241
4/4/2020,BR,Brazil,AMRO,88,78,70,1074,7910,58,299
4/5/2020,BR,Brazil,AMRO,88,77.6,72,1146,9056,60,359
4/6/2020,BR,Brazil,AMRO,88,76.6,72,1222,10278,73,432
